UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF,Category
270000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12383,555005,555004,555006,2020-10-15 20:28:51.773618,Excellent Signal
270000,122000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12383,555005,555004,555006,2020-10-15 20:28:51.793618,Excellent Signal
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12383,555005,555004,555006,2020-10-15 20:28:51.803618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12383,555005,555004,555006,2020-10-15 20:28:51.823618,Excellent Signal
290000,123000,25,10,-89,-13.2,6,-94,-16.2,1,-109,-19.2,-2,12383,555005,555004,555006,2020-10-15 20:28:51.873618,Good Signal
290000,123000,25,10,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12383,555005,555004,555006,2020-10-15 20:28:51.893618,Good Signal
300000,125000,25,10,-46,-3.2,24,-51,-6.2,19,-66,-9.2,16,12383,555005,555004,555006,2020-10-15 20:28:51.903618,Excellent Signal
300000,125000,25,10,-47,-3.3,24,-52,-6.3,19,-67,-9.3,16,12383,555005,555004,555006,2020-10-15 20:28:51.923618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12383,555005,555004,555006,2020-10-15 20:28:51.993618,Excellent Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12383,555005,555004,555006,2020-10-15 20:28:52.003618,Excellent Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12383,555005,555004,555006,2020-10-15 20:28:52.023618,Excellent Signal
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12383,555005,555004,555006,2020-10-15 20:28:52.063618,Excellent Signal
280000,122000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12383,555005,555004,555006,2020-10-15 20:28:52.073618,Excellent Signal
200000,108722,20,5,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12383,555005,555004,555006,2020-10-15 20:28:52.133618,Good Signal
300000,125000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12383,555005,555004,555006,2020-10-15 20:28:52.203618,Excellent Signal
110000,108722,20,6,-91,-13.1,7,-96,-16.1,2,-111,-19.1,-1,12383,555005,555004,555006,2020-10-15 20:28:52.263618,Good Signal
200000,108722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12383,555005,555004,555006,2020-10-15 20:28:52.303618,Good Signal
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12383,555005,555004,555006,2020-10-15 20:28:52.323618,Excellent Signal
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12383,555005,555004,555006,2020-10-15 20:28:52.423618,Excellent Signal
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12383,555005,555004,555006,2020-10-15 20:28:52.433618,Excellent Signal
280000,121000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12383,555005,555004,555006,2020-10-15 20:28:52.513618,Excellent Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12383,555005,555004,555006,2020-10-15 20:28:52.563618,Excellent Signal
280000,121000,25,10,-45,-3.1,24,-50,-6.1,19,-65,-9.1,16,12383,555005,555004,555006,2020-10-15 20:28:52.593618,Excellent Signal
150000,108722,20,5,-91,-13.1,7,-96,-16.1,2,-111,-19.1,-1,12383,555005,555004,555006,2020-10-15 20:28:52.673618,Good Signal
300000,125000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12383,555005,555004,555006,2020-10-15 20:28:52.693618,Excellent Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12383,555005,555004,555006,2020-10-15 20:28:52.703618,Excellent Signal
300000,125000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12383,555005,555004,555006,2020-10-15 20:28:52.713618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12383,555005,555004,555006,2020-10-15 20:28:52.753618,Excellent Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12383,555005,555004,555006,2020-10-15 20:28:52.763618,Excellent Signal
290000,122000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12383,555005,555004,555006,2020-10-15 20:28:52.863618,Excellent Signal
1000,3000,10,4,-121,-23.5,-17,-126,-26.5,-22,-141,-29.5,-25,12383,555005,555004,555006,2020-10-15 20:28:52.943618,Poor Signal
9000,6000,14,6,-120,-22.7,-8,-125,-25.7,-13,-140,-28.7,-16,12383,555005,555004,555006,2020-10-15 20:28:53.013618,Poor Signal
150000,108722,20,6,-89,-13.5,3,-94,-16.5,-2,-109,-19.5,-5,12383,555005,555004,555006,2020-10-15 20:28:53.053618,Good Signal
230000,108722,20,10,-89,-13.2,6,-94,-16.2,1,-109,-19.2,-2,12383,555005,555004,555006,2020-10-15 20:28:53.073618,Good Signal
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12383,555005,555004,555006,2020-10-15 20:28:53.103618,Excellent Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12383,555005,555004,555006,2020-10-15 20:28:53.183618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12383,555005,555004,555006,2020-10-15 20:28:53.233618,Excellent Signal
270000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12383,555005,555004,555006,2020-10-15 20:28:53.283618,Excellent Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12383,555005,555004,555006,2020-10-15 20:28:53.293618,Excellent Signal
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12383,555005,555004,555006,2020-10-15 20:28:53.323618,Excellent Signal
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12383,555005,555004,555006,2020-10-15 20:28:53.363618,Excellent Signal
300000,123000,25,8,-89,-13.5,3,-94,-16.5,-2,-109,-19.5,-5,12383,555005,555004,555006,2020-10-15 20:28:53.403618,Good Signal
3000,2000,9,3,-125,-24.5,-17,-130,-27.5,-22,-145,-30.5,-25,12383,555005,555004,555006,2020-10-15 20:28:53.483618,Poor Signal
200000,78722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12383,555005,555004,555006,2020-10-15 20:28:53.523618,Good Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12383,555005,555004,555006,2020-10-15 20:28:53.643618,Excellent Signal
5000,20,10,3,-117,-24.1,-20,-122,-27.1,-25,-137,-30.1,-28,12383,555005,555004,555006,2020-10-15 20:28:53.683618,Poor Signal
270000,121000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12383,555005,555004,555006,2020-10-15 20:28:53.693618,Excellent Signal
8000,6000,10,4,-116,-24.1,-14,-121,-27.1,-19,-136,-30.1,-22,12383,555005,555004,555006,2020-10-15 20:28:53.753618,Poor Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12383,555005,555004,555006,2020-10-15 20:28:53.773618,Excellent Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12383,555005,555004,555006,2020-10-15 20:28:53.783618,Excellent Signal
280000,122000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12383,555005,555004,555006,2020-10-15 20:28:53.813618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12383,555005,555004,555006,2020-10-15 20:28:53.903618,Excellent Signal
290000,123000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12383,555005,555004,555006,2020-10-15 20:28:53.933618,Excellent Signal
290000,123000,25,10,-47,-3.3,24,-52,-6.3,19,-67,-9.3,16,12383,555005,555004,555006,2020-10-15 20:28:53.973618,Excellent Signal
280000,121000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12383,555005,555004,555006,2020-10-15 20:28:53.983618,Excellent Signal
270000,121000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12383,555005,555004,555006,2020-10-15 20:28:54.003618,Excellent Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12383,555005,555004,555006,2020-10-15 20:28:54.033618,Excellent Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12383,555005,555004,555006,2020-10-15 20:28:54.083618,Excellent Signal
270000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12383,555005,555004,555006,2020-10-15 20:28:54.113618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12383,555005,555004,555006,2020-10-15 20:28:54.253618,Excellent Signal
150000,108722,20,6,-91,-13.4,4,-96,-16.4,-1,-111,-19.4,-4,12383,555005,555004,555006,2020-10-15 20:28:54.263618,Good Signal
7000,6722,9,4,-126,-22.3,-3,-131,-25.3,-11,-146,-28.3,0,12383,555005,555004,555006,2020-10-15 20:28:54.273618,Poor Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12383,555005,555004,555006,2020-10-15 20:28:54.293618,Excellent Signal
300000,125000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12383,555005,555004,555006,2020-10-15 20:28:54.373618,Excellent Signal
