UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF,Category
280000,123000,25,10,-89,-13.2,6,-94,-16.2,1,-109,-19.2,-2,12431,555010,555009,555011,2020-10-15 20:28:51.783618,Good Signal
1000,500,9,3,-128,-21.9,-6,-133,-24.9,-5,-148,-27.9,0,12431,555010,555009,555011,2020-10-15 20:28:51.803618,Poor Signal
300000,123000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12431,555010,555009,555011,2020-10-15 20:28:51.823618,Excellent Signal
10,200,9,3,-128,-22.7,-11,-133,-25.7,-16,-148,-28.7,-19,12431,555010,555009,555011,2020-10-15 20:28:51.833618,Poor Signal
280000,123000,25,8,-90,-13.2,6,-95,-16.2,1,-110,-19.2,-2,12431,555010,555009,555011,2020-10-15 20:28:51.923618,Good Signal
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12431,555010,555009,555011,2020-10-15 20:28:51.953618,Excellent Signal
150000,108722,20,4,-90,-15.9,16,-95,-18.9,11,-110,-21.9,8,12431,555010,555009,555011,2020-10-15 20:28:52.053618,Good Signal
200000,108722,20,5,-91,-13.1,7,-96,-16.1,2,-111,-19.1,-1,12431,555010,555009,555011,2020-10-15 20:28:52.073618,Good Signal
230000,78722,20,6,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12431,555010,555009,555011,2020-10-15 20:28:52.143618,Good Signal
280000,121000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12431,555010,555009,555011,2020-10-15 20:28:52.213618,Excellent Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:52.253618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12431,555010,555009,555011,2020-10-15 20:28:52.293618,Excellent Signal
270000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12431,555010,555009,555011,2020-10-15 20:28:52.303618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12431,555010,555009,555011,2020-10-15 20:28:52.323618,Excellent Signal
150000,108722,20,5,-90,-13.1,7,-95,-16.1,2,-110,-19.1,-1,12431,555010,555009,555011,2020-10-15 20:28:52.333618,Good Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12431,555010,555009,555011,2020-10-15 20:28:52.353618,Excellent Signal
280000,123000,25,10,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12431,555010,555009,555011,2020-10-15 20:28:52.363618,Good Signal
110000,108722,20,4,-89,-13.2,6,-94,-16.2,1,-109,-19.2,-2,12431,555010,555009,555011,2020-10-15 20:28:52.413618,Good Signal
280000,121000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12431,555010,555009,555011,2020-10-15 20:28:52.473618,Excellent Signal
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:52.533618,Excellent Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:52.553618,Excellent Signal
290000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12431,555010,555009,555011,2020-10-15 20:28:52.613618,Excellent Signal
200000,108722,20,6,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12431,555010,555009,555011,2020-10-15 20:28:52.643618,Good Signal
7000,5000,14,6,-120,-23.7,-12,-125,-26.7,-17,-140,-29.7,-20,12431,555010,555009,555011,2020-10-15 20:28:52.653618,Poor Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12431,555010,555009,555011,2020-10-15 20:28:52.673618,Excellent Signal
8000,5000,10,4,-119,-21.5,-1,-124,-24.5,-5,-139,-27.5,-6,12431,555010,555009,555011,2020-10-15 20:28:52.683618,Poor Signal
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12431,555010,555009,555011,2020-10-15 20:28:52.693618,Excellent Signal
150000,108722,20,4,-90,-13.1,7,-95,-16.1,2,-110,-19.1,-1,12431,555010,555009,555011,2020-10-15 20:28:52.703618,Good Signal
290000,121000,25,10,-89,-13.2,6,-94,-16.2,1,-109,-19.2,-2,12431,555010,555009,555011,2020-10-15 20:28:52.773618,Good Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:52.813618,Excellent Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12431,555010,555009,555011,2020-10-15 20:28:52.823618,Excellent Signal
230000,88722,20,7,-90,-15.9,15,-95,-18.9,10,-110,-21.9,7,12431,555010,555009,555011,2020-10-15 20:28:52.833618,Good Signal
280000,121000,25,10,-45,-3.1,24,-50,-6.1,19,-65,-9.1,16,12431,555010,555009,555011,2020-10-15 20:28:52.923618,Excellent Signal
290000,121000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12431,555010,555009,555011,2020-10-15 20:28:52.973618,Excellent Signal
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12431,555010,555009,555011,2020-10-15 20:28:52.983618,Excellent Signal
110000,88722,20,4,-90,-15.9,14,-95,-18.9,9,-110,-21.9,6,12431,555010,555009,555011,2020-10-15 20:28:52.993618,Good Signal
110000,108722,20,6,-90,-15.9,14,-95,-18.9,9,-110,-21.9,6,12431,555010,555009,555011,2020-10-15 20:28:53.013618,Good Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:53.023618,Excellent Signal
110000,108722,20,8,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12431,555010,555009,555011,2020-10-15 20:28:53.093618,Good Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:53.133618,Excellent Signal
280000,121000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12431,555010,555009,555011,2020-10-15 20:28:53.183618,Excellent Signal
290000,121000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12431,555010,555009,555011,2020-10-15 20:28:53.193618,Excellent Signal
8000,6000,10,4,-120,-24.1,-18,-125,-27.1,-23,-140,-30.1,-26,12431,555010,555009,555011,2020-10-15 20:28:53.243618,Poor Signal
290000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12431,555010,555009,555011,2020-10-15 20:28:53.293618,Excellent Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12431,555010,555009,555011,2020-10-15 20:28:53.303618,Excellent Signal
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12431,555010,555009,555011,2020-10-15 20:28:53.343618,Excellent Signal
1000,2,10,4,-127,-22.1,-3,-132,-25.1,-10,-147,-28.1,0,12431,555010,555009,555011,2020-10-15 20:28:53.393618,Poor Signal
280000,122000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12431,555010,555009,555011,2020-10-15 20:28:53.403618,Excellent Signal
280000,122000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12431,555010,555009,555011,2020-10-15 20:28:53.423618,Excellent Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:53.433618,Excellent Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12431,555010,555009,555011,2020-10-15 20:28:53.483618,Excellent Signal
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12431,555010,555009,555011,2020-10-15 20:28:53.523618,Excellent Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:53.563618,Excellent Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12431,555010,555009,555011,2020-10-15 20:28:53.733618,Excellent Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:53.773618,Excellent Signal
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12431,555010,555009,555011,2020-10-15 20:28:53.803618,Excellent Signal
270000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12431,555010,555009,555011,2020-10-15 20:28:53.823618,Excellent Signal
150000,88722,20,5,-90,-15.9,16,-95,-18.9,11,-110,-21.9,8,12431,555010,555009,555011,2020-10-15 20:28:53.853618,Good Signal
270000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12431,555010,555009,555011,2020-10-15 20:28:53.863618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12431,555010,555009,555011,2020-10-15 20:28:53.883618,Excellent Signal
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12431,555010,555009,555011,2020-10-15 20:28:53.893618,Excellent Signal
280000,123000,25,10,-45,-3.1,24,-50,-6.1,19,-65,-9.1,16,12431,555010,555009,555011,2020-10-15 20:28:53.923618,Excellent Signal
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12431,555010,555009,555011,2020-10-15 20:28:53.933618,Excellent Signal
300000,123000,25,10,-48,-3.4,24,-53,-6.4,19,-68,-9.4,16,12431,555010,555009,555011,2020-10-15 20:28:53.993618,Excellent Signal
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12431,555010,555009,555011,2020-10-15 20:28:54.063618,Excellent Signal
290000,123000,25,10,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12431,555010,555009,555011,2020-10-15 20:28:54.073618,Good Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12431,555010,555009,555011,2020-10-15 20:28:54.133618,Excellent Signal
9000,6000,14,6,-124,-21.1,-1,-129,-24.1,-6,-144,-27.1,-9,12431,555010,555009,555011,2020-10-15 20:28:54.153618,Poor Signal
300000,125000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12431,555010,555009,555011,2020-10-15 20:28:54.203618,Excellent Signal
270000,121000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12431,555010,555009,555011,2020-10-15 20:28:54.213618,Excellent Signal
280000,122000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12431,555010,555009,555011,2020-10-15 20:28:54.223618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12431,555010,555009,555011,2020-10-15 20:28:54.303618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12431,555010,555009,555011,2020-10-15 20:28:54.323618,Excellent Signal
150000,108722,20,8,-89,-15.7,15,-94,-18.7,10,-109,-21.7,7,12431,555010,555009,555011,2020-10-15 20:28:54.333618,Good Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:54.343618,Excellent Signal
4000,1000,9,3,-123,-24.7,-13,-128,-27.7,-18,-143,-30.7,-21,12431,555010,555009,555011,2020-10-15 20:28:54.423618,Poor Signal
4000,2000,10,4,-125,-23.3,-12,-130,-26.3,-17,-145,-29.3,-20,12431,555010,555009,555011,2020-10-15 20:28:54.473618,Poor Signal
280000,123000,25,10,-90,-13.1,7,-95,-16.1,2,-110,-19.1,-1,12431,555010,555009,555011,2020-10-15 20:28:54.523618,Good Signal
290000,122000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:54.593618,Excellent Signal
290000,123000,25,10,-46,-3.2,24,-51,-6.2,19,-66,-9.2,16,12431,555010,555009,555011,2020-10-15 20:28:54.643618,Excellent Signal
110000,78722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12431,555010,555009,555011,2020-10-15 20:28:54.663618,Good Signal
280000,121000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12431,555010,555009,555011,2020-10-15 20:28:54.693618,Excellent Signal
110000,108722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12431,555010,555009,555011,2020-10-15 20:28:54.723618,Good Signal
300000,122000,25,10,-90,-13.4,4,-95,-16.4,-1,-110,-19.4,-4,12431,555010,555009,555011,2020-10-15 20:28:54.743618,Good Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12431,555010,555009,555011,2020-10-15 20:28:54.763618,Excellent Signal
280000,121000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12431,555010,555009,555011,2020-10-15 20:28:54.823618,Excellent Signal
280000,123000,25,10,-90,-13.2,6,-95,-16.2,1,-110,-19.2,-2,12431,555010,555009,555011,2020-10-15 20:28:54.843618,Good Signal
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:54.853618,Excellent Signal
110000,108722,20,6,-91,-13.2,6,-96,-16.2,1,-111,-19.2,-2,12431,555010,555009,555011,2020-10-15 20:28:54.883618,Good Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12431,555010,555009,555011,2020-10-15 20:28:54.913618,Excellent Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12431,555010,555009,555011,2020-10-15 20:28:54.953618,Excellent Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12431,555010,555009,555011,2020-10-15 20:28:55.013618,Excellent Signal
280000,122000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12431,555010,555009,555011,2020-10-15 20:28:55.023618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12431,555010,555009,555011,2020-10-15 20:28:55.063618,Excellent Signal
270000,121000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:55.083618,Excellent Signal
290000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12431,555010,555009,555011,2020-10-15 20:28:55.153618,Excellent Signal
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12431,555010,555009,555011,2020-10-15 20:28:55.183618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12431,555010,555009,555011,2020-10-15 20:28:55.253618,Excellent Signal
280000,121000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12431,555010,555009,555011,2020-10-15 20:28:55.283618,Excellent Signal
150000,108722,20,6,-90,-13.3,5,-95,-16.3,0,-110,-19.3,-3,12431,555010,555009,555011,2020-10-15 20:28:55.303618,Good Signal
300000,125000,25,10,-48,-3.4,24,-53,-6.4,19,-68,-9.4,16,12431,555010,555009,555011,2020-10-15 20:28:55.333618,Excellent Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12431,555010,555009,555011,2020-10-15 20:28:55.353618,Excellent Signal
150000,98722,20,7,-91,-13.5,3,-96,-16.5,-2,-111,-19.5,-5,12431,555010,555009,555011,2020-10-15 20:28:55.363618,Good Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12431,555010,555009,555011,2020-10-15 20:28:55.393618,Excellent Signal
280000,122000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12431,555010,555009,555011,2020-10-15 20:28:55.403618,Excellent Signal
280000,121000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12431,555010,555009,555011,2020-10-15 20:28:55.433618,Excellent Signal
10000,6722,15,6,-118,-21.1,-7,-123,-24.1,-10,-138,-27.1,-15,12431,555010,555009,555011,2020-10-15 20:28:55.453618,Poor Signal
280000,121000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12431,555010,555009,555011,2020-10-15 20:28:55.483618,Excellent Signal
200000,108722,20,6,-91,-13.4,4,-96,-16.4,-1,-111,-19.4,-4,12431,555010,555009,555011,2020-10-15 20:28:55.583618,Good Signal
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12431,555010,555009,555011,2020-10-15 20:28:55.603618,Excellent Signal
300000,123000,25,10,-46,-3.2,24,-51,-6.2,19,-66,-9.2,16,12431,555010,555009,555011,2020-10-15 20:28:55.643618,Excellent Signal
290000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12431,555010,555009,555011,2020-10-15 20:28:55.743618,Excellent Signal
