UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF,Category
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12349,555002,555001,555003,2020-10-15 20:28:51.813618,Excellent Signal
280000,121000,25,8,-91,-13.2,6,-96,-16.2,1,-111,-19.2,-2,12349,555002,555001,555003,2020-10-15 20:28:51.843618,Good Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12349,555002,555001,555003,2020-10-15 20:28:51.913618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12349,555002,555001,555003,2020-10-15 20:28:52.053618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12349,555002,555001,555003,2020-10-15 20:28:52.083618,Excellent Signal
280000,121000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12349,555002,555001,555003,2020-10-15 20:28:52.093618,Excellent Signal
280000,121000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12349,555002,555001,555003,2020-10-15 20:28:52.113618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12349,555002,555001,555003,2020-10-15 20:28:52.133618,Excellent Signal
280000,123000,25,10,-45,-3.1,24,-50,-6.1,19,-65,-9.1,16,12349,555002,555001,555003,2020-10-15 20:28:52.143618,Excellent Signal
280000,121000,25,10,-89,-13.3,5,-94,-16.3,0,-109,-19.3,-3,12349,555002,555001,555003,2020-10-15 20:28:52.163618,Good Signal
230000,98722,20,3,-90,-15.9,14,-95,-18.9,9,-110,-21.9,6,12349,555002,555001,555003,2020-10-15 20:28:52.183618,Good Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12349,555002,555001,555003,2020-10-15 20:28:52.233618,Excellent Signal
300000,123000,25,10,-48,-3.4,24,-53,-6.4,19,-68,-9.4,16,12349,555002,555001,555003,2020-10-15 20:28:52.263618,Excellent Signal
300000,123000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12349,555002,555001,555003,2020-10-15 20:28:52.283618,Excellent Signal
290000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12349,555002,555001,555003,2020-10-15 20:28:52.363618,Excellent Signal
280000,121000,25,10,-89,-13.1,7,-94,-16.1,2,-109,-19.1,-1,12349,555002,555001,555003,2020-10-15 20:28:52.453618,Good Signal
150000,108722,20,4,-90,-15.9,16,-95,-18.9,11,-110,-21.9,8,12349,555002,555001,555003,2020-10-15 20:28:52.463618,Good Signal
9000,5000,14,6,-117,-22.1,3,-122,-25.1,-2,-137,-28.1,-7,12349,555002,555001,555003,2020-10-15 20:28:52.473618,Average Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12349,555002,555001,555003,2020-10-15 20:28:52.493618,Excellent Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12349,555002,555001,555003,2020-10-15 20:28:52.503618,Excellent Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12349,555002,555001,555003,2020-10-15 20:28:52.553618,Excellent Signal
300000,125000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12349,555002,555001,555003,2020-10-15 20:28:52.593618,Excellent Signal
9000,5000,16,6,-122,-20.9,3,-127,-23.9,-2,-142,-26.9,0,12349,555002,555001,555003,2020-10-15 20:28:52.603618,Average Signal
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12349,555002,555001,555003,2020-10-15 20:28:52.663618,Excellent Signal
280000,122000,25,10,-90,-13.1,7,-95,-16.1,2,-110,-19.1,-1,12349,555002,555001,555003,2020-10-15 20:28:52.713618,Good Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12349,555002,555001,555003,2020-10-15 20:28:52.733618,Excellent Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12349,555002,555001,555003,2020-10-15 20:28:52.743618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12349,555002,555001,555003,2020-10-15 20:28:52.753618,Excellent Signal
4000,20,9,4,-127,-21.9,-4,-132,-24.9,-9,-147,-27.9,-12,12349,555002,555001,555003,2020-10-15 20:28:52.763618,Poor Signal
280000,121000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12349,555002,555001,555003,2020-10-15 20:28:52.773618,Excellent Signal
3000,1000,10,4,-122,-21.3,-9,-127,-24.3,-14,-142,-27.3,-17,12349,555002,555001,555003,2020-10-15 20:28:52.783618,Poor Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12349,555002,555001,555003,2020-10-15 20:28:52.803618,Excellent Signal
280000,121000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12349,555002,555001,555003,2020-10-15 20:28:52.823618,Excellent Signal
100000,108722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12349,555002,555001,555003,2020-10-15 20:28:52.873618,Good Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12349,555002,555001,555003,2020-10-15 20:28:52.913618,Excellent Signal
290000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12349,555002,555001,555003,2020-10-15 20:28:52.923618,Excellent Signal
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12349,555002,555001,555003,2020-10-15 20:28:52.933618,Excellent Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12349,555002,555001,555003,2020-10-15 20:28:52.943618,Excellent Signal
270000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12349,555002,555001,555003,2020-10-15 20:28:52.963618,Excellent Signal
3000,3000,9,3,-122,-21.7,-10,-127,-24.7,-15,-142,-27.7,-18,12349,555002,555001,555003,2020-10-15 20:28:53.023618,Poor Signal
300000,125000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12349,555002,555001,555003,2020-10-15 20:28:53.143618,Excellent Signal
290000,121000,25,10,-89,-13.5,3,-94,-16.5,-2,-109,-19.5,-5,12349,555002,555001,555003,2020-10-15 20:28:53.153618,Good Signal
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12349,555002,555001,555003,2020-10-15 20:28:53.173618,Excellent Signal
150000,108722,20,6,-91,-13.3,5,-96,-16.3,0,-111,-19.3,-3,12349,555002,555001,555003,2020-10-15 20:28:53.183618,Good Signal
280000,122000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12349,555002,555001,555003,2020-10-15 20:28:53.203618,Excellent Signal
110000,78722,20,8,-90,-15.9,14,-95,-18.9,9,-110,-21.9,6,12349,555002,555001,555003,2020-10-15 20:28:53.233618,Good Signal
270000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12349,555002,555001,555003,2020-10-15 20:28:53.283618,Excellent Signal
280000,121000,25,8,-90,-13.2,6,-95,-16.2,1,-110,-19.2,-2,12349,555002,555001,555003,2020-10-15 20:28:53.313618,Good Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12349,555002,555001,555003,2020-10-15 20:28:53.353618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12349,555002,555001,555003,2020-10-15 20:28:53.403618,Excellent Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12349,555002,555001,555003,2020-10-15 20:28:53.413618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12349,555002,555001,555003,2020-10-15 20:28:53.443618,Excellent Signal
10,200,10,3,-126,-22.7,-7,-131,-25.7,-12,-146,-28.7,-15,12349,555002,555001,555003,2020-10-15 20:28:53.453618,Poor Signal
300000,125000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12349,555002,555001,555003,2020-10-15 20:28:53.483618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12349,555002,555001,555003,2020-10-15 20:28:53.493618,Excellent Signal
110000,98722,20,7,-89,-13.2,6,-94,-16.2,1,-109,-19.2,-2,12349,555002,555001,555003,2020-10-15 20:28:53.513618,Good Signal
290000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12349,555002,555001,555003,2020-10-15 20:28:53.643618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12349,555002,555001,555003,2020-10-15 20:28:53.713618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12349,555002,555001,555003,2020-10-15 20:28:53.723618,Excellent Signal
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12349,555002,555001,555003,2020-10-15 20:28:53.743618,Excellent Signal
200000,108722,20,6,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12349,555002,555001,555003,2020-10-15 20:28:53.803618,Good Signal
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12349,555002,555001,555003,2020-10-15 20:28:53.863618,Excellent Signal
7000,5000,14,6,-122,-23.9,-19,-127,-26.9,-24,-142,-29.9,-27,12349,555002,555001,555003,2020-10-15 20:28:53.913618,Poor Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12349,555002,555001,555003,2020-10-15 20:28:53.933618,Excellent Signal
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12349,555002,555001,555003,2020-10-15 20:28:53.953618,Excellent Signal
280000,122000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12349,555002,555001,555003,2020-10-15 20:28:53.983618,Excellent Signal
