UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF
280000,123000,25,10,-87,-12.2,16,-92,-15.2,11,-107,-18.2,8,12390,555006,555005,555007,2020-11-05 13:44:03.054550
280000,123000,25,10,-85,-12.1,17,-90,-15.1,12,-105,-18.1,9,12390,555006,555005,555007,2020-11-05 13:44:03.074550
280000,123000,25,10,-89,-13.2,6,-94,-16.2,1,-109,-19.2,-2,12390,555006,555005,555007,2020-11-05 13:44:03.104550
280000,122000,25,10,-87,-12.2,16,-92,-15.2,11,-107,-18.2,8,12390,555006,555005,555007,2020-11-05 13:44:03.124550
100000,108722,20,6,-83,-11.3,11,-88,-14.3,6,-103,-17.3,3,12390,555006,555005,555007,2020-11-05 13:44:03.154550
110000,108722,20,6,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12390,555006,555005,555007,2020-11-05 13:44:03.164550
100000,88722,20,6,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12390,555006,555005,555007,2020-11-05 13:44:03.194550
280000,122000,25,10,-83,-12.7,11,-88,-15.7,6,-103,-18.7,3,12390,555006,555005,555007,2020-11-05 13:44:03.204550
280000,123000,25,10,-83,-12.5,13,-88,-15.5,8,-103,-18.5,5,12390,555006,555005,555007,2020-11-05 13:44:03.284550
200000,108722,20,3,-82,-11.1,11,-87,-14.1,6,-102,-17.1,3,12390,555006,555005,555007,2020-11-05 13:44:03.384550
280000,123000,25,10,-82,-12.0,18,-87,-15.0,13,-102,-18.0,10,12390,555006,555005,555007,2020-11-05 13:44:03.414550
230000,108722,20,3,-94,-12.1,8,-99,-15.1,3,-114,-18.1,0,12390,555006,555005,555007,2020-11-05 13:44:03.434550
280000,123000,25,10,-84,-12.5,13,-89,-15.5,8,-104,-18.5,5,12390,555006,555005,555007,2020-11-05 13:44:03.474550
290000,123000,25,10,-84,-12.0,18,-89,-15.0,13,-104,-18.0,10,12390,555006,555005,555007,2020-11-05 13:44:03.534550
110000,108722,20,4,-89,-12.7,8,-94,-15.7,3,-109,-18.7,0,12390,555006,555005,555007,2020-11-05 13:44:03.544550
110000,68722,20,3,-82,-11.1,16,-87,-14.1,11,-102,-17.1,8,12390,555006,555005,555007,2020-11-05 13:44:03.594550
280000,121000,25,10,-92,-13.1,7,-97,-16.1,2,-112,-19.1,-1,12390,555006,555005,555007,2020-11-05 13:44:03.634550
280000,123000,25,10,-90,-12.9,9,-95,-15.9,4,-110,-18.9,1,12390,555006,555005,555007,2020-11-05 13:44:03.704550
280000,121000,25,10,-94,-12.9,9,-99,-15.9,4,-114,-18.9,1,12390,555006,555005,555007,2020-11-05 13:44:03.714550
110000,108722,20,4,-86,-11.9,11,-91,-14.9,6,-106,-17.9,3,12390,555006,555005,555007,2020-11-05 13:44:03.724550
280000,123000,25,10,-88,-12.6,12,-93,-15.6,7,-108,-18.6,4,12390,555006,555005,555007,2020-11-05 13:44:03.734550
230000,108722,20,4,-83,-11.3,16,-88,-14.3,11,-103,-17.3,8,12390,555006,555005,555007,2020-11-05 13:44:03.764550
230000,108722,20,7,-90,-12.7,14,-95,-15.7,9,-110,-18.7,6,12390,555006,555005,555007,2020-11-05 13:44:03.834550
200000,108722,20,8,-83,-11.3,14,-88,-14.3,9,-103,-17.3,6,12390,555006,555005,555007,2020-11-05 13:44:03.864550
290000,123000,25,10,-90,-13.7,1,-95,-16.7,-4,-110,-19.7,-7,12390,555006,555005,555007,2020-11-05 13:44:03.934550
110000,108722,20,8,-82,-11.1,14,-87,-14.1,9,-102,-17.1,6,12390,555006,555005,555007,2020-11-05 13:44:03.944550
280000,121000,25,10,-92,-13.6,2,-97,-16.6,-3,-112,-19.6,-6,12390,555006,555005,555007,2020-11-05 13:44:03.974550
280000,122000,25,10,-84,-12.7,11,-89,-15.7,6,-104,-18.7,3,12390,555006,555005,555007,2020-11-05 13:44:03.994550
280000,123000,25,10,-87,-12.2,16,-92,-15.2,11,-107,-18.2,8,12390,555006,555005,555007,2020-11-05 13:44:04.004550
110000,108722,20,4,-89,-12.3,10,-94,-15.3,5,-109,-18.3,2,12390,555006,555005,555007,2020-11-05 13:44:04.034550
280000,123000,25,10,-82,-12.8,10,-87,-15.8,5,-102,-18.8,2,12390,555006,555005,555007,2020-11-05 13:44:04.044550
110000,108722,20,7,-88,-12.3,16,-93,-15.3,11,-108,-18.3,8,12390,555006,555005,555007,2020-11-05 13:44:04.054550
280000,123000,25,10,-90,-13.3,5,-95,-16.3,0,-110,-19.3,-3,12390,555006,555005,555007,2020-11-05 13:44:04.104550
280000,123000,25,10,-90,-12.9,9,-95,-15.9,4,-110,-18.9,1,12390,555006,555005,555007,2020-11-05 13:44:04.144550
280000,123000,25,10,-80,-12.0,18,-85,-15.0,13,-100,-18.0,10,12390,555006,555005,555007,2020-11-05 13:44:04.174550
280000,123000,25,10,-88,-12.8,10,-93,-15.8,5,-108,-18.8,2,12390,555006,555005,555007,2020-11-05 13:44:04.194550
280000,123000,25,10,-84,-12.5,13,-89,-15.5,8,-104,-18.5,5,12390,555006,555005,555007,2020-11-05 13:44:04.244550
280000,123000,25,10,-86,-12.4,14,-91,-15.4,9,-106,-18.4,6,12390,555006,555005,555007,2020-11-05 13:44:04.294550
150000,108722,20,3,-87,-12.1,12,-92,-15.1,7,-107,-18.1,4,12390,555006,555005,555007,2020-11-05 13:44:04.304550
280000,123000,25,10,-89,-13.0,8,-94,-16.0,3,-109,-19.0,0,12390,555006,555005,555007,2020-11-05 13:44:04.364550
110000,108722,20,2,-83,-11.3,11,-88,-14.3,6,-103,-17.3,3,12390,555006,555005,555007,2020-11-05 13:44:04.374550
230000,108722,20,10,-94,-13.2,6,-99,-16.2,1,-114,-19.2,-2,12390,555006,555005,555007,2020-11-05 13:44:04.424550
230000,68722,20,2,-83,-11.3,14,-88,-14.3,9,-103,-17.3,6,12390,555006,555005,555007,2020-11-05 13:44:04.484550
150000,98722,20,3,-86,-11.9,16,-91,-14.9,11,-106,-17.9,8,12390,555006,555005,555007,2020-11-05 13:44:04.544550
110000,108722,20,4,-81,-10.9,16,-86,-13.9,11,-101,-16.9,8,12390,555006,555005,555007,2020-11-05 13:44:04.614550
230000,88722,20,2,-80,-10.7,14,-85,-13.7,9,-100,-16.7,6,12390,555006,555005,555007,2020-11-05 13:44:04.634550
230000,108722,20,6,-83,-11.3,11,-88,-14.3,6,-103,-17.3,3,12390,555006,555005,555007,2020-11-05 13:44:04.664550
