UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF,Category
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12418,555009,555008,555010,2020-10-15 20:28:51.773618,Excellent Signal
280000,121000,25,10,-91,-13.5,3,-96,-16.5,-2,-111,-19.5,-5,12418,555009,555008,555010,2020-10-15 20:28:51.783618,Good Signal
280000,122000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12418,555009,555008,555010,2020-10-15 20:28:51.833618,Excellent Signal
110000,108722,20,3,-90,-15.9,15,-95,-18.9,10,-110,-21.9,7,12418,555009,555008,555010,2020-10-15 20:28:51.883618,Good Signal
280000,122000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12418,555009,555008,555010,2020-10-15 20:28:51.923618,Excellent Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12418,555009,555008,555010,2020-10-15 20:28:51.983618,Excellent Signal
290000,122000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12418,555009,555008,555010,2020-10-15 20:28:52.053618,Excellent Signal
10000,5000,14,6,-119,-20.9,-1,-124,-23.9,-6,-139,-26.9,-9,12418,555009,555008,555010,2020-10-15 20:28:52.063618,Poor Signal
280000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12418,555009,555008,555010,2020-10-15 20:28:52.103618,Excellent Signal
300000,123000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12418,555009,555008,555010,2020-10-15 20:28:52.113618,Excellent Signal
110000,108722,20,5,-91,-13.3,5,-96,-16.3,0,-111,-19.3,-3,12418,555009,555008,555010,2020-10-15 20:28:52.123618,Good Signal
280000,122000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12418,555009,555008,555010,2020-10-15 20:28:52.163618,Excellent Signal
270000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12418,555009,555008,555010,2020-10-15 20:28:52.193618,Excellent Signal
280000,122000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12418,555009,555008,555010,2020-10-15 20:28:52.233618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12418,555009,555008,555010,2020-10-15 20:28:52.243618,Excellent Signal
280000,121000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12418,555009,555008,555010,2020-10-15 20:28:52.333618,Excellent Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12418,555009,555008,555010,2020-10-15 20:28:52.373618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12418,555009,555008,555010,2020-10-15 20:28:52.393618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12418,555009,555008,555010,2020-10-15 20:28:52.463618,Excellent Signal
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12418,555009,555008,555010,2020-10-15 20:28:52.503618,Excellent Signal
230000,108722,20,10,-91,-13.3,5,-96,-16.3,0,-111,-19.3,-3,12418,555009,555008,555010,2020-10-15 20:28:52.523618,Good Signal
300000,123000,25,10,-46,-3.2,24,-51,-6.2,19,-66,-9.2,16,12418,555009,555008,555010,2020-10-15 20:28:52.533618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12418,555009,555008,555010,2020-10-15 20:28:52.553618,Excellent Signal
280000,122000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12418,555009,555008,555010,2020-10-15 20:28:52.613618,Excellent Signal
300000,125000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12418,555009,555008,555010,2020-10-15 20:28:52.743618,Excellent Signal
110000,88722,20,2,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12418,555009,555008,555010,2020-10-15 20:28:52.773618,Good Signal
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12418,555009,555008,555010,2020-10-15 20:28:52.783618,Excellent Signal
