UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF,Category
230000,108722,20,10,-91,-13.3,5,-96,-16.3,0,-111,-19.3,-3,12412,555008,555007,555009,2020-10-15 20:28:51.763618,Good Signal
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12412,555008,555007,555009,2020-10-15 20:28:51.803618,Excellent Signal
3000,200,9,4,-124,-24.3,-20,-129,-27.3,-25,-144,-30.3,-28,12412,555008,555007,555009,2020-10-15 20:28:51.853618,Poor Signal
280000,121000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12412,555008,555007,555009,2020-10-15 20:28:51.903618,Excellent Signal
200000,78722,20,4,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12412,555008,555007,555009,2020-10-15 20:28:51.913618,Good Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12412,555008,555007,555009,2020-10-15 20:28:51.923618,Excellent Signal
150000,88722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12412,555008,555007,555009,2020-10-15 20:28:51.943618,Good Signal
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12412,555008,555007,555009,2020-10-15 20:28:52.043618,Excellent Signal
8000,6000,10,4,-123,-24.1,-17,-128,-27.1,-22,-143,-30.1,-25,12412,555008,555007,555009,2020-10-15 20:28:52.193618,Poor Signal
110000,108722,20,6,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12412,555008,555007,555009,2020-10-15 20:28:52.213618,Good Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12412,555008,555007,555009,2020-10-15 20:28:52.293618,Excellent Signal
300000,123000,25,10,-46,-3.2,24,-51,-6.2,19,-66,-9.2,16,12412,555008,555007,555009,2020-10-15 20:28:52.333618,Excellent Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12412,555008,555007,555009,2020-10-15 20:28:52.343618,Excellent Signal
280000,122000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12412,555008,555007,555009,2020-10-15 20:28:52.353618,Excellent Signal
300000,125000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12412,555008,555007,555009,2020-10-15 20:28:52.363618,Excellent Signal
300000,125000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12412,555008,555007,555009,2020-10-15 20:28:52.393618,Excellent Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12412,555008,555007,555009,2020-10-15 20:28:52.413618,Excellent Signal
290000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12412,555008,555007,555009,2020-10-15 20:28:52.423618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12412,555008,555007,555009,2020-10-15 20:28:52.503618,Excellent Signal
280000,123000,25,10,-90,-13.4,4,-95,-16.4,-1,-110,-19.4,-4,12412,555008,555007,555009,2020-10-15 20:28:52.523618,Good Signal
280000,122000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12412,555008,555007,555009,2020-10-15 20:28:52.603618,Excellent Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12412,555008,555007,555009,2020-10-15 20:28:52.643618,Excellent Signal
110000,108722,20,4,-91,-13.3,5,-96,-16.3,0,-111,-19.3,-3,12412,555008,555007,555009,2020-10-15 20:28:52.683618,Good Signal
8000,4000,10,3,-122,-23.3,-12,-127,-26.3,-17,-142,-29.3,-20,12412,555008,555007,555009,2020-10-15 20:28:52.693618,Poor Signal
290000,122000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12412,555008,555007,555009,2020-10-15 20:28:52.743618,Excellent Signal
150000,108722,20,6,-90,-15.9,16,-95,-18.9,11,-110,-21.9,8,12412,555008,555007,555009,2020-10-15 20:28:52.763618,Good Signal
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12412,555008,555007,555009,2020-10-15 20:28:52.803618,Excellent Signal
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12412,555008,555007,555009,2020-10-15 20:28:52.823618,Excellent Signal
3000,500,10,4,-125,-24.5,-19,-130,-27.5,-24,-145,-30.5,-27,12412,555008,555007,555009,2020-10-15 20:28:52.843618,Poor Signal
3000,500,10,3,-129,-22.1,-3,-134,-25.1,-8,-149,-28.1,-11,12412,555008,555007,555009,2020-10-15 20:28:52.853618,Poor Signal
230000,108722,20,10,-90,-13.1,7,-95,-16.1,2,-110,-19.1,-1,12412,555008,555007,555009,2020-10-15 20:28:52.893618,Good Signal
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12412,555008,555007,555009,2020-10-15 20:28:52.923618,Excellent Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12412,555008,555007,555009,2020-10-15 20:28:52.933618,Excellent Signal
280000,123000,25,10,-45,-3.1,24,-50,-6.1,19,-65,-9.1,16,12412,555008,555007,555009,2020-10-15 20:28:52.953618,Excellent Signal
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12412,555008,555007,555009,2020-10-15 20:28:52.973618,Excellent Signal
270000,122000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12412,555008,555007,555009,2020-10-15 20:28:53.003618,Excellent Signal
200000,78722,20,6,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12412,555008,555007,555009,2020-10-15 20:28:53.093618,Good Signal
280000,122000,25,10,-90,-13.3,5,-95,-16.3,0,-110,-19.3,-3,12412,555008,555007,555009,2020-10-15 20:28:53.123618,Good Signal
150000,108722,20,7,-89,-13.2,6,-94,-16.2,1,-109,-19.2,-2,12412,555008,555007,555009,2020-10-15 20:28:53.173618,Good Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12412,555008,555007,555009,2020-10-15 20:28:53.203618,Excellent Signal
7000,6000,10,4,-125,-24.5,-20,-130,-27.5,-25,-145,-30.5,-28,12412,555008,555007,555009,2020-10-15 20:28:53.233618,Poor Signal
280000,121000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12412,555008,555007,555009,2020-10-15 20:28:53.283618,Excellent Signal
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12412,555008,555007,555009,2020-10-15 20:28:53.303618,Excellent Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12412,555008,555007,555009,2020-10-15 20:28:53.323618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12412,555008,555007,555009,2020-10-15 20:28:53.433618,Excellent Signal
110000,98722,20,4,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12412,555008,555007,555009,2020-10-15 20:28:53.573618,Good Signal
300000,123000,25,10,-89,-13.5,3,-94,-16.5,-2,-109,-19.5,-5,12412,555008,555007,555009,2020-10-15 20:28:53.703618,Good Signal
4000,500,9,4,-128,-22.5,-2,-133,-25.5,-7,-148,-28.5,-10,12412,555008,555007,555009,2020-10-15 20:28:53.773618,Poor Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12412,555008,555007,555009,2020-10-15 20:28:53.783618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12412,555008,555007,555009,2020-10-15 20:28:53.873618,Excellent Signal
280000,121000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12412,555008,555007,555009,2020-10-15 20:28:53.883618,Excellent Signal
300000,123000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12412,555008,555007,555009,2020-10-15 20:28:53.963618,Excellent Signal
110000,108722,20,6,-91,-13.2,6,-96,-16.2,1,-111,-19.2,-2,12412,555008,555007,555009,2020-10-15 20:28:54.003618,Good Signal
8000,5000,10,3,-116,-24.7,-13,-121,-27.7,-18,-136,-30.7,-21,12412,555008,555007,555009,2020-10-15 20:28:54.053618,Poor Signal
4000,1000,10,3,-125,-21.5,-3,-130,-24.5,-8,-145,-27.5,-11,12412,555008,555007,555009,2020-10-15 20:28:54.073618,Poor Signal
280000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12412,555008,555007,555009,2020-10-15 20:28:54.093618,Excellent Signal
100000,98722,20,5,-89,-15.7,15,-94,-18.7,10,-109,-21.7,7,12412,555008,555007,555009,2020-10-15 20:28:54.103618,Good Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12412,555008,555007,555009,2020-10-15 20:28:54.143618,Excellent Signal
280000,121000,25,10,-91,-13.1,7,-96,-16.1,2,-111,-19.1,-1,12412,555008,555007,555009,2020-10-15 20:28:54.183618,Good Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12412,555008,555007,555009,2020-10-15 20:28:54.253618,Excellent Signal
9000,6000,14,6,-120,-20.7,3,-125,-23.7,-2,-140,-26.7,1,12412,555008,555007,555009,2020-10-15 20:28:54.273618,Average Signal
290000,123000,25,10,-89,-13.3,5,-94,-16.3,0,-109,-19.3,-3,12412,555008,555007,555009,2020-10-15 20:28:54.293618,Good Signal
280000,123000,25,10,-89,-13.4,4,-94,-16.4,-1,-109,-19.4,-4,12412,555008,555007,555009,2020-10-15 20:28:54.313618,Good Signal
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12412,555008,555007,555009,2020-10-15 20:28:54.343618,Excellent Signal
270000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12412,555008,555007,555009,2020-10-15 20:28:54.353618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12412,555008,555007,555009,2020-10-15 20:28:54.363618,Excellent Signal
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12412,555008,555007,555009,2020-10-15 20:28:54.373618,Excellent Signal
150000,108722,20,4,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12412,555008,555007,555009,2020-10-15 20:28:54.383618,Good Signal
280000,122000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12412,555008,555007,555009,2020-10-15 20:28:54.393618,Excellent Signal
280000,123000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12412,555008,555007,555009,2020-10-15 20:28:54.433618,Excellent Signal
9000,6722,14,6,-118,-21.9,3,-123,-24.9,3,-138,-27.9,-4,12412,555008,555007,555009,2020-10-15 20:28:54.533618,Average Signal
280000,123000,25,10,-89,-13.1,7,-94,-16.1,2,-109,-19.1,-1,12412,555008,555007,555009,2020-10-15 20:28:54.553618,Good Signal
300000,125000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12412,555008,555007,555009,2020-10-15 20:28:54.563618,Excellent Signal
200000,108722,20,4,-90,-13.3,5,-95,-16.3,0,-110,-19.3,-3,12412,555008,555007,555009,2020-10-15 20:28:54.623618,Good Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12412,555008,555007,555009,2020-10-15 20:28:54.663618,Excellent Signal
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12412,555008,555007,555009,2020-10-15 20:28:54.693618,Excellent Signal
