UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF,Category
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12370,555004,555003,555005,2020-10-15 20:28:51.813618,Excellent Signal
10,200,10,3,-122,-21.3,-1,-127,-24.3,-4,-142,-27.3,0,12370,555004,555003,555005,2020-10-15 20:28:51.843618,Poor Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12370,555004,555003,555005,2020-10-15 20:28:51.883618,Excellent Signal
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12370,555004,555003,555005,2020-10-15 20:28:51.943618,Excellent Signal
100000,38722,18,7,-113,-21.7,-4,-118,-24.7,-9,-133,-27.7,-14,12370,555004,555003,555005,2020-10-15 20:28:51.983618,Poor Signal
280000,121000,25,10,-91,-13.2,6,-96,-16.2,1,-111,-19.2,-2,12370,555004,555003,555005,2020-10-15 20:28:51.993618,Good Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12370,555004,555003,555005,2020-10-15 20:28:52.013618,Excellent Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12370,555004,555003,555005,2020-10-15 20:28:52.043618,Excellent Signal
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12370,555004,555003,555005,2020-10-15 20:28:52.073618,Excellent Signal
280000,121000,25,10,-90,-13.5,3,-95,-16.5,-2,-110,-19.5,-5,12370,555004,555003,555005,2020-10-15 20:28:52.163618,Good Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12370,555004,555003,555005,2020-10-15 20:28:52.193618,Excellent Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12370,555004,555003,555005,2020-10-15 20:28:52.223618,Excellent Signal
100,1000,9,3,-128,-22.1,-8,-133,-25.1,-13,-148,-28.1,-16,12370,555004,555003,555005,2020-10-15 20:28:52.233618,Poor Signal
300000,125000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12370,555004,555003,555005,2020-10-15 20:28:52.273618,Excellent Signal
1000,1000,10,3,-123,-21.5,-10,-128,-24.5,-15,-143,-27.5,-18,12370,555004,555003,555005,2020-10-15 20:28:52.293618,Poor Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12370,555004,555003,555005,2020-10-15 20:28:52.313618,Excellent Signal
300000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12370,555004,555003,555005,2020-10-15 20:28:52.333618,Excellent Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12370,555004,555003,555005,2020-10-15 20:28:52.343618,Excellent Signal
280000,123000,25,10,-89,-13.5,3,-94,-16.5,-2,-109,-19.5,-5,12370,555004,555003,555005,2020-10-15 20:28:52.383618,Good Signal
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12370,555004,555003,555005,2020-10-15 20:28:52.443618,Excellent Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12370,555004,555003,555005,2020-10-15 20:28:52.493618,Excellent Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12370,555004,555003,555005,2020-10-15 20:28:52.513618,Excellent Signal
300000,125000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12370,555004,555003,555005,2020-10-15 20:28:52.523618,Excellent Signal
290000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12370,555004,555003,555005,2020-10-15 20:28:52.553618,Excellent Signal
280000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12370,555004,555003,555005,2020-10-15 20:28:52.563618,Excellent Signal
110000,68722,20,7,-89,-15.7,14,-94,-18.7,9,-109,-21.7,6,12370,555004,555003,555005,2020-10-15 20:28:52.573618,Good Signal
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12370,555004,555003,555005,2020-10-15 20:28:52.583618,Excellent Signal
290000,123000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12370,555004,555003,555005,2020-10-15 20:28:52.603618,Excellent Signal
10,200,9,3,-130,-22.3,-3,-135,-25.3,-8,-150,-28.3,-11,12370,555004,555003,555005,2020-10-15 20:28:52.643618,Poor Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12370,555004,555003,555005,2020-10-15 20:28:52.683618,Excellent Signal
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12370,555004,555003,555005,2020-10-15 20:28:52.693618,Excellent Signal
