UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF,Category
110000,98722,20,4,-90,-13.2,6,-95,-16.2,1,-110,-19.2,-2,12391,555006,555005,555007,2020-10-15 20:28:51.813618,Good Signal
7000,5000,10,4,-119,-23.9,-17,-124,-26.9,-22,-139,-29.9,-25,12391,555006,555005,555007,2020-10-15 20:28:51.823618,Poor Signal
300000,125000,25,10,-47,-3.3,25,-52,-6.3,20,-67,-9.3,17,12391,555006,555005,555007,2020-10-15 20:28:51.833618,Excellent Signal
270000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12391,555006,555005,555007,2020-10-15 20:28:51.863618,Excellent Signal
280000,121000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12391,555006,555005,555007,2020-10-15 20:28:51.903618,Excellent Signal
280000,122000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12391,555006,555005,555007,2020-10-15 20:28:51.943618,Excellent Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12391,555006,555005,555007,2020-10-15 20:28:51.983618,Excellent Signal
8000,6722,14,6,-121,-21.3,3,-126,-24.3,-2,-141,-27.3,0,12391,555006,555005,555007,2020-10-15 20:28:52.013618,Average Signal
280000,121000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12391,555006,555005,555007,2020-10-15 20:28:52.043618,Excellent Signal
290000,123000,25,10,-48,-3.4,24,-53,-6.4,19,-68,-9.4,16,12391,555006,555005,555007,2020-10-15 20:28:52.063618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12391,555006,555005,555007,2020-10-15 20:28:52.083618,Excellent Signal
300000,125000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12391,555006,555005,555007,2020-10-15 20:28:52.093618,Excellent Signal
280000,123000,25,10,-90,-13.3,5,-95,-16.3,0,-110,-19.3,-3,12391,555006,555005,555007,2020-10-15 20:28:52.113618,Good Signal
9000,5000,14,6,-120,-20.9,-7,-125,-23.9,-12,-140,-26.9,-15,12391,555006,555005,555007,2020-10-15 20:28:52.123618,Poor Signal
230000,88722,20,6,-90,-15.9,16,-95,-18.9,11,-110,-21.9,8,12391,555006,555005,555007,2020-10-15 20:28:52.173618,Good Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12391,555006,555005,555007,2020-10-15 20:28:52.183618,Excellent Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12391,555006,555005,555007,2020-10-15 20:28:52.203618,Excellent Signal
110000,108722,20,4,-90,-15.9,16,-95,-18.9,11,-110,-21.9,8,12391,555006,555005,555007,2020-10-15 20:28:52.243618,Good Signal
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12391,555006,555005,555007,2020-10-15 20:28:52.333618,Excellent Signal
7000,6000,10,3,-123,-24.5,-14,-128,-27.5,-19,-143,-30.5,-22,12391,555006,555005,555007,2020-10-15 20:28:52.383618,Poor Signal
110000,108722,20,3,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12391,555006,555005,555007,2020-10-15 20:28:52.403618,Good Signal
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12391,555006,555005,555007,2020-10-15 20:28:52.423618,Excellent Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12391,555006,555005,555007,2020-10-15 20:28:52.463618,Excellent Signal
4000,200,10,3,-125,-21.7,-4,-130,-24.7,-9,-145,-27.7,-12,12391,555006,555005,555007,2020-10-15 20:28:52.483618,Poor Signal
280000,122000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12391,555006,555005,555007,2020-10-15 20:28:52.493618,Excellent Signal
300000,125000,25,10,-48,-3.4,25,-53,-6.4,20,-68,-9.4,17,12391,555006,555005,555007,2020-10-15 20:28:52.543618,Excellent Signal
150000,108722,20,5,-89,-13.5,3,-94,-16.5,-2,-109,-19.5,-5,12391,555006,555005,555007,2020-10-15 20:28:52.553618,Good Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12391,555006,555005,555007,2020-10-15 20:28:52.563618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12391,555006,555005,555007,2020-10-15 20:28:52.623618,Excellent Signal
280000,122000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12391,555006,555005,555007,2020-10-15 20:28:52.643618,Excellent Signal
280000,123000,25,10,-90,-13.2,6,-95,-16.2,1,-110,-19.2,-2,12391,555006,555005,555007,2020-10-15 20:28:52.653618,Good Signal
100000,78722,20,6,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12391,555006,555005,555007,2020-10-15 20:28:52.673618,Good Signal
