UEPDCPBytesDL,UEPDCPBytesUL,UEPRBUsageDL,UEPRBUsageUL,S_RSRP,S_RSRQ,S_SINR,N1_RSRP,N1_RSRQ,N1_SINR,N2_RSRP,N2_RSRQ,N2_SINR,UEID,ServingCellID,N1,N2,MeasTimestampRF,Category
280000,123000,25,10,-55,-4.1,23,-60,-7.1,18,-75,-10.1,15,12406,555008,555007,555009,2020-10-15 20:28:51.763618,Excellent Signal
9000,6000,14,6,-116,-22.7,-2,-121,-25.7,-7,-136,-28.7,-10,12406,555008,555007,555009,2020-10-15 20:28:51.783618,Poor Signal
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12406,555008,555007,555009,2020-10-15 20:28:51.793618,Excellent Signal
110000,108722,20,6,-91,-13.3,5,-96,-16.3,0,-111,-19.3,-3,12406,555008,555007,555009,2020-10-15 20:28:51.803618,Good Signal
10000,4000,14,6,-116,-20.9,-3,-121,-23.9,-8,-136,-26.9,-14,12406,555008,555007,555009,2020-10-15 20:28:51.813618,Poor Signal
3000,3000,9,3,-126,-21.9,-5,-131,-24.9,-10,-146,-27.9,-13,12406,555008,555007,555009,2020-10-15 20:28:51.823618,Poor Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12406,555008,555007,555009,2020-10-15 20:28:51.843618,Excellent Signal
290000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12406,555008,555007,555009,2020-10-15 20:28:51.953618,Excellent Signal
280000,122000,25,10,-52,-3.8,23,-57,-6.8,18,-72,-9.8,15,12406,555008,555007,555009,2020-10-15 20:28:51.963618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12406,555008,555007,555009,2020-10-15 20:28:51.973618,Excellent Signal
280000,123000,25,10,-59,-4.5,23,-64,-7.5,18,-79,-10.5,15,12406,555008,555007,555009,2020-10-15 20:28:52.023618,Excellent Signal
280000,123000,25,10,-89,-13.5,3,-94,-16.5,-2,-109,-19.5,-5,12406,555008,555007,555009,2020-10-15 20:28:52.043618,Good Signal
280000,122000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12406,555008,555007,555009,2020-10-15 20:28:52.073618,Excellent Signal
1000,1000,9,3,-129,-22.5,-4,-134,-25.5,-4,-149,-28.5,0,12406,555008,555007,555009,2020-10-15 20:28:52.083618,Poor Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12406,555008,555007,555009,2020-10-15 20:28:52.133618,Excellent Signal
300000,125000,25,10,-46,-3.2,25,-51,-6.2,20,-66,-9.2,17,12406,555008,555007,555009,2020-10-15 20:28:52.143618,Excellent Signal
1000,2000,10,4,-125,-23.3,-14,-130,-26.3,-19,-145,-29.3,-22,12406,555008,555007,555009,2020-10-15 20:28:52.153618,Poor Signal
300000,123000,25,10,-44,-3.0,24,-49,-6.0,19,-64,-9.0,16,12406,555008,555007,555009,2020-10-15 20:28:52.203618,Excellent Signal
280000,123000,25,10,-51,-3.7,23,-56,-6.7,18,-71,-9.7,15,12406,555008,555007,555009,2020-10-15 20:28:52.243618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12406,555008,555007,555009,2020-10-15 20:28:52.293618,Excellent Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12406,555008,555007,555009,2020-10-15 20:28:52.333618,Excellent Signal
300000,123000,25,10,-48,-3.4,24,-53,-6.4,19,-68,-9.4,16,12406,555008,555007,555009,2020-10-15 20:28:52.353618,Excellent Signal
280000,123000,25,10,-57,-4.3,23,-62,-7.3,18,-77,-10.3,15,12406,555008,555007,555009,2020-10-15 20:28:52.623618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12406,555008,555007,555009,2020-10-15 20:28:52.673618,Excellent Signal
110000,68722,20,3,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12406,555008,555007,555009,2020-10-15 20:28:52.723618,Good Signal
280000,121000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12406,555008,555007,555009,2020-10-15 20:28:52.773618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12406,555008,555007,555009,2020-10-15 20:28:52.873618,Excellent Signal
280000,123000,25,10,-50,-3.6,23,-55,-6.6,18,-70,-9.6,15,12406,555008,555007,555009,2020-10-15 20:28:52.953618,Excellent Signal
280000,123000,25,10,-45,-3.1,25,-50,-6.1,20,-65,-9.1,17,12406,555008,555007,555009,2020-10-15 20:28:53.033618,Excellent Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12406,555008,555007,555009,2020-10-15 20:28:53.063618,Excellent Signal
280000,122000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12406,555008,555007,555009,2020-10-15 20:28:53.113618,Excellent Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12406,555008,555007,555009,2020-10-15 20:28:53.153618,Excellent Signal
280000,123000,25,10,-56,-4.2,23,-61,-7.2,18,-76,-10.2,15,12406,555008,555007,555009,2020-10-15 20:28:53.163618,Excellent Signal
10000,4000,14,6,-116,-20.9,-6,-121,-23.9,-6,-136,-26.9,-15,12406,555008,555007,555009,2020-10-15 20:28:53.193618,Poor Signal
4000,200,9,3,-125,-24.3,-13,-130,-27.3,-18,-145,-30.3,-21,12406,555008,555007,555009,2020-10-15 20:28:53.263618,Poor Signal
300000,123000,25,10,-49,-3.5,23,-54,-6.5,18,-69,-9.5,15,12406,555008,555007,555009,2020-10-15 20:28:53.323618,Excellent Signal
280000,123000,25,10,-53,-3.9,23,-58,-6.9,18,-73,-9.9,15,12406,555008,555007,555009,2020-10-15 20:28:53.353618,Excellent Signal
280000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12406,555008,555007,555009,2020-10-15 20:28:53.413618,Excellent Signal
280000,122000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12406,555008,555007,555009,2020-10-15 20:28:53.423618,Excellent Signal
280000,123000,25,10,-54,-4.0,23,-59,-7.0,18,-74,-10.0,15,12406,555008,555007,555009,2020-10-15 20:28:53.443618,Excellent Signal
280000,121000,25,10,-91,-13.3,5,-96,-16.3,0,-111,-19.3,-3,12406,555008,555007,555009,2020-10-15 20:28:53.453618,Good Signal
300000,123000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12406,555008,555007,555009,2020-10-15 20:28:53.503618,Excellent Signal
270000,123000,25,10,-58,-4.4,23,-63,-7.4,18,-78,-10.4,15,12406,555008,555007,555009,2020-10-15 20:28:53.513618,Excellent Signal
300000,125000,25,10,-44,-3.0,25,-49,-6.0,20,-64,-9.0,17,12406,555008,555007,555009,2020-10-15 20:28:53.553618,Excellent Signal
110000,108722,20,2,-89,-15.7,16,-94,-18.7,11,-109,-21.7,8,12406,555008,555007,555009,2020-10-15 20:28:53.573618,Good Signal
